date,symbol,strategy,entry_price,exit_price,qty,net_pnl,exit_reason
2025-04-16,AREC,ATOM_SUP_EMA20,0.8815427503246398,0.9696970253571039,12206,1076.01,TP
2025-04-29,ULY,ATOM_SUP_EMA20,11.106002557922665,10.550702430026531,882,-489.77,SL
2025-04-30,ULY,ATOM_SUP_EMA20,16.268947997779836,15.455500597890843,602,-489.7,SL
2025-05-20,MRM,ATOM_SUP_EMA20,1.1061090312110273,1.050803579650476,8859,-489.95,SL
2025-05-21,MRM,ATOM_SUP_EMA20,1.8229708489603098,2.005267933856341,5375,979.85,TP
2025-05-29,ZEO,ATOM_SUP_EMA20,2.7630602354449936,2.6249072236727438,3546,-489.89,SL
2025-06-02,NIVF,ATOM_SUP_EMA20,58.22582417811585,64.04840659592745,168,978.19,TP
2025-06-03,NIVF,ATOM_SUP_EMA20,117.31900624134289,111.45305592927573,83,-486.87,SL
2025-06-04,HOTH,ATOM_SUP_EMA20,1.3530756729087887,1.2854218892633493,7242,-489.95,SL
2025-06-09,XTIA,ATOM_SUP_EMA20,2.5021761300283965,2.5599,3916,226.05,EOD
2025-06-11,XTIA,ATOM_SUP_EMA20,5.7653330787348205,5.477066424798079,1699,-489.77,SL
2025-06-17,SLRX,ATOM_SUP_EMA20,26.340476190476192,25.02345238095238,372,-489.93,SL
2025-06-17,CERO,ATOM_SUP_EMA20,11.33861095660142,10.771680408771347,821,-465.45,SL
2025-06-17,ACXP,ATOM_SUP_EMA20,17.142132603666084,16.285025973482778,517,-443.12,SL
2025-06-18,IMRX,ATOM_SUP_EMA20,2.450785364546204,2.328246096318894,3998,-489.91,SL
2025-06-23,INDP,ATOM_SUP_EMA20,12.763752505155477,12.125564879897702,767,-489.49,SL
2025-06-25,ULY,ATOM_SUP_EMA20,10.454793631632167,9.932053950050559,937,-489.81,SL
2025-06-27,DAIC,ATOM_SUP_EMA20,18.052535363351687,17.1499085951841,542,-489.22,SL
2025-07-02,DAIC,ATOM_SUP_EMA20,16.8329224251955,15.991276303935722,582,-489.84,SL
2025-07-11,AZI,ATOM_SUP_EMA20,24.763300896610072,23.525135851779567,395,-489.08,SL
2025-07-15,KAPA,ATOM_SUP_EMA20,1.5246173984947402,1.448386528570003,6427,-489.94,SL
2025-07-31,PBM,ATOM_SUP_EMA20,8.574356234217426,8.145638422506554,1142,-489.6,SL
2025-08-01,EZGO,ATOM_SUP_EMA20,12.770516762762236,12.131990924624123,767,-489.75,SL
2025-08-04,PBM,ATOM_SUP_EMA20,5.797622036700496,5.5077409348654705,1690,-489.9,SL
2025-08-08,ORIS,ATOM_SUP_EMA20,3.0307043347722367,3.3337747682494605,3233,979.83,TP
2025-08-08,MRM,ATOM_SUP_EMA20,3.1541932329242455,2.996483571278033,3411,-537.95,SL
2025-08-11,UGRO,ATOM_SUP_EMA20,0.47083900858735067,0.5179229094460858,20813,979.96,TP
2025-08-14,TRIB,ATOM_SUP_EMA20,2.047081569761108,1.9447274912730526,4787,-489.97,SL
2025-08-19,PRFX,ATOM_SUP_EMA20,2.40480147922476,2.645281627147236,4075,979.96,TP
2025-09-10,JBDI,ATOM_SUP_EMA20,3.936214806390881,3.739404066071337,2489,-489.86,SL
2025-09-17,SPRC,ATOM_SUP_EMA20,5.960273155962901,5.662259498164756,1644,-489.93,SL
2025-09-18,PBM,ATOM_SUP_EMA20,6.611255267105364,6.280692503750096,1482,-489.89,SL
2025-09-19,AMCI,ATOM_SUP_EMA20,42.84619807291783,40.703888169271934,228,-488.45,SL
2025-09-22,ORIS,ATOM_SUP_EMA20,4.429100102688201,4.872010112957022,2212,979.72,TP
2025-09-23,GLTO,ATOM_SUP_EMA20,4.65611032458716,5.121721357045876,2104,979.65,TP
2025-09-23,ORIS,ATOM_SUP_EMA20,6.762211444560127,6.4241008723321205,1591,-537.93,SL
2025-09-24,QURE,ATOM_SUP_EMA20,34.66136804871481,38.127504853586295,282,977.45,TP
2025-09-25,SPRC,ATOM_SUP_EMA20,5.257583977056206,4.9947047782033955,1863,-489.74,SL
2025-09-29,YCBD,ATOM_SUP_EMA20,1.1446538733526148,1.2591192606878765,8561,979.94,TP
2025-10-01,RVSN,ATOM_SUP_EMA20,0.5975924286351484,0.6573516714986632,16399,979.99,TP
2025-10-02,MIGI,ATOM_SUP_EMA20,14.303966236199889,13.588767924389893,685,-489.91,SL
2025-10-03,BNAI,ATOM_SUP_EMA20,6.209169386214313,5.898710916903597,1578,-489.9,SL
2025-10-06,SOPA,ATOM_SUP_EMA20,2.7324183935366952,3.005660232890365,3586,979.85,TP
2025-10-06,CCTG,ATOM_SUP_EMA20,1.805069800271586,1.7148163102580065,5961,-538.0,SL
2025-10-07,CISS,ATOM_SUP_EMA20,3.3289951121542973,3.661894623369727,2943,979.72,TP
2025-10-07,GLTO,ATOM_SUP_EMA20,10.000117923774969,9.50011202758622,1076,-538.01,SL
2025-10-07,COCH,ATOM_SUP_EMA20,1.4680412495549977,1.3946391870772477,6970,-511.61,SL
2025-10-07,ULY,ATOM_SUP_EMA20,6.039591962847799,5.737612364705409,1611,-486.49,SL
2025-10-07,RVSN,ATOM_SUP_EMA20,0.8598733018028176,0.8168796367126767,10762,-462.7,SL
2025-10-08,ACXP,ATOM_SUP_EMA20,11.367026420525042,10.798675099498789,862,-489.92,SL
2025-10-08,XBIO,ATOM_SUP_EMA20,7.4325659719950545,7.060937673395301,1253,-465.65,SL
2025-10-08,RNAZ,ATOM_SUP_EMA20,19.22721225969167,18.265851646707084,460,-442.23,SL
2025-10-14,UGRO,ATOM_SUP_EMA20,0.5122972942521241,0.4866824295395179,19129,-489.99,SL
2025-10-14,TMQ,ATOM_SUP_EMA20,10.030242341298669,9.528730224233735,929,-465.9,SL
2025-10-15,MIGI,ATOM_SUP_EMA20,29.079861651375754,31.987847816513334,337,979.99,TP
2025-10-20,MSAI,ATOM_SUP_EMA20,0.7136133832325136,0.6779327140708878,13732,-489.97,SL
2025-10-23,MSAI,ATOM_SUP_EMA20,1.0695565150938127,1.016078689339122,9162,-489.96,SL
2025-10-29,FGL,ATOM_SUP_EMA20,0.7417186018800301,0.7046326717860286,13212,-489.98,SL
2025-10-29,PPBT,ATOM_SUP_EMA20,0.9291813579142979,0.8827222900185829,10030,-465.98,SL
2025-10-29,ERNA,ATOM_SUP_EMA20,1.826402706229143,1.7350825709176858,4852,-443.09,SL
2025-10-30,ORIS,ATOM_SUP_EMA20,3.428471461399822,3.7713186075398046,2858,979.86,TP
2025-10-31,MSPR,ATOM_SUP_EMA20,0.484458466580332,0.4602355432513154,20228,-489.98,SL
2025-11-03,MSPR,ATOM_SUP_EMA20,0.7767845766907115,0.7379453478561759,12616,-490.0,SL
2025-11-03,SMX,ATOM_SUP_EMA20,26.10101686175454,24.795966018666814,357,-465.9,SL
2025-11-03,RAY,ATOM_SUP_EMA20,4.0358860941413806,4.439474703555519,2196,886.28,TP
2025-11-03,YGMZ,ATOM_SUP_EMA20,2.8195095258534866,2.6785340495608123,3451,-486.51,SL
2025-11-03,PHIO,ATOM_SUP_EMA20,2.7976038765794162,3.077364264237358,3308,925.45,TP
2025-11-03,AREC,ATOM_SUP_EMA20,5.306719714668519,5.041383728935093,1914,-507.85,SL
2025-11-03,DTCK,ATOM_SUP_EMA20,2.7368365799593675,3.0105202379553044,3531,966.38,TP
2025-11-04,PTLE,ATOM_SUP_EMA20,0.33808587997053036,0.3718944679675834,28986,979.98,TP
2025-11-04,SCNX,ATOM_SUP_EMA20,1.0749630083247035,1.0212148579084683,10009,-537.97,SL
2025-11-04,RUBI,ATOM_SUP_EMA20,40.41454256229069,38.393815434176155,253,-511.24,SL
2025-11-04,DTCK,ATOM_SUP_EMA20,4.4422776634265615,4.220163780255233,2190,-486.43,SL
2025-11-04,ORIS,ATOM_SUP_EMA20,4.295362475917101,4.0805943521212455,2154,-462.61,SL
2025-11-05,NVVE,ATOM_SUP_EMA20,12.576188512478023,13.833807363725827,779,979.69,TP
2025-11-05,CHR,ATOM_SUP_EMA20,13.189808349451368,12.5303179319788,815,-537.48,SL
2025-11-05,MTC,ATOM_SUP_EMA20,0.38319729922809137,0.42151702915090056,26705,1023.33,TP
2025-11-05,LNAI,ATOM_SUP_EMA20,1.2671637798129027,1.2038055908222576,8867,-561.8,SL
2025-11-05,SORA,ATOM_SUP_EMA20,4.776636524599111,4.537804698369155,2237,-534.27,SL
2025-11-06,YGMZ,ATOM_SUP_EMA20,3.78795666310678,4.166752329417458,2587,979.94,TP
2025-11-06,STGW,ATOM_SUP_EMA20,8.092374139701688,7.687755432716603,1329,-537.74,SL
2025-11-07,BKYI,ATOM_SUP_EMA20,0.8604879662915272,0.8174635679769509,11388,-489.96,SL
2025-11-10,IMTE,ATOM_SUP_EMA20,1.4715296926422121,1.6186826619064334,6659,979.89,TP
2025-11-10,GLTO,ATOM_SUP_EMA20,19.4093366026035,21.35027026286385,554,1075.28,TP
2025-11-10,VCIG,ATOM_SUP_EMA20,1.5073473738252532,1.6580821112077786,7837,1181.31,TP
2025-11-11,VCIG,ATOM_SUP_EMA20,2.499314460852289,2.374348737809674,3921,-489.99,SL
2025-11-11,GLTO,ATOM_SUP_EMA20,29.851506530448034,28.358931203925632,312,-465.68,SL
2025-11-12,SLRX,ATOM_SUP_EMA20,2.027416217707555,1.9260454068221773,4833,-489.93,SL
2025-11-12,VCIG,ATOM_SUP_EMA20,1.976134153689135,2.173747569058049,4716,931.94,TP
2025-11-12,CYPH,ATOM_SUP_EMA20,0.5877421681517155,0.5583550597441297,17411,-511.66,SL
2025-11-12,FTCI,ATOM_SUP_EMA20,10.747280677892055,11.2499,905,454.87,EOD
2025-11-13,NVVE,ATOM_SUP_EMA20,19.242862760081305,21.167149036089437,509,979.46,TP
2025-11-13,CMND,ATOM_SUP_EMA20,15.02664280169594,14.275310661611142,716,-537.95,SL
2025-11-14,ASBP,ATOM_SUP_EMA20,0.140864640822132,0.1549511049043452,69570,980.0,TP
2025-11-14,WTO,ATOM_SUP_EMA20,4.144167389235842,3.93695901977405,2596,-537.91,SL
2025-11-21,CCTG,ATOM_SUP_EMA20,0.25467008186069395,0.24193657776765926,38481,-490.0,SL
2025-11-24,AEHL,ATOM_SUP_EMA20,1.9639153335285637,1.8657195668521354,4990,-490.0,SL
2025-11-25,PAVS,ATOM_SUP_EMA20,82.86823473162276,78.72482299504162,118,-488.92,SL
2025-12-01,FLYE,ATOM_SUP_EMA20,9.176451355151588,8.717628787394009,1067,-489.56,SL
2025-12-10,BEAT,ATOM_SUP_EMA20,1.2075466318191543,1.32830129500107,8115,979.92,TP
2025-12-10,BBGI,ATOM_SUP_EMA20,6.067449307127353,5.764076841770985,1773,-537.88,SL
2025-12-10,MIGI,ATOM_SUP_EMA20,6.777314323827563,6.438448607636184,1509,-511.35,SL
2025-12-11,ATPC,ATOM_SUP_EMA20,0.16713861161236626,0.15878168103174795,58633,-489.99,SL
2025-12-11,MIGI,ATOM_SUP_EMA20,9.346713354990472,8.879377687240948,997,-465.93,SL
2025-12-11,BTTC,ATOM_SUP_EMA20,9.294247148308802,8.829534790893362,953,-442.87,SL
2025-12-11,PETS,ATOM_SUP_EMA20,2.4707768759669455,2.71785456356364,3411,842.78,TP
2025-12-11,BEAT,ATOM_SUP_EMA20,1.921234820099977,1.825173079094978,4817,-462.73,SL
2025-12-12,YCBD,ATOM_SUP_EMA20,1.3025384264929605,1.4327922691422565,7523,979.9,TP
2025-12-15,YCBD,ATOM_SUP_EMA20,1.622787394742614,1.5416480250054831,6038,-489.92,SL
2025-12-15,RADX,ATOM_SUP_EMA20,16.2417666668145,15.429678333473774,573,-465.33,SL
2025-12-15,MASK,ATOM_SUP_EMA20,0.5533553378331494,0.5256875709414919,16018,-443.18,SL
2025-12-15,AMCI,ATOM_SUP_EMA20,6.592684471573879,7.251952918731267,1278,842.55,TP
2025-12-16,RILYL,ATOM_SUP_EMA20,8.618368458610759,8.18745003568022,1137,-489.95,SL
2025-12-16,RILYP,ATOM_SUP_EMA20,6.8927395434772984,6.548102566303434,1352,-465.95,SL
2025-12-16,AZI,ATOM_SUP_EMA20,2.220898714123331,2.1098537784171647,3990,-443.07,SL
2025-12-16,AMCI,ATOM_SUP_EMA20,13.408526189332054,12.738099879865452,628,-421.03,SL
2025-12-16,VMAR,ATOM_SUP_EMA20,0.7654002055581655,0.7271301952802571,10473,-400.8,SL
2025-12-17,YCBD,ATOM_SUP_EMA20,2.0409797834225087,1.9389307942513831,4801,-489.94,SL
2025-12-17,VYNE,ATOM_SUP_EMA20,0.7288307018578617,0.6923891667649685,12787,-465.98,SL
2025-12-17,PCSA,ATOM_SUP_EMA20,4.7082568774656375,4.472844033592356,1882,-443.05,SL
2025-12-18,UGRO,ATOM_SUP_EMA20,0.45130962504111816,0.4287441437890622,21714,-489.99,SL
2025-12-18,ATHA,ATOM_SUP_EMA20,6.571062194528501,6.242509084802076,1418,-465.89,SL
2025-12-19,PRPH,ATOM_SUP_EMA20,1.5341198098111628,1.6875317907922793,6388,980.0,TP
2025-12-19,AZI,ATOM_SUP_EMA20,2.066023839646342,2.2726262236109767,5208,1075.99,TP
2025-12-19,LAZR,ATOM_SUP_EMA20,0.3460195872472341,0.3806215459719575,34145,1181.48,TP
2025-12-23,TRIB,ATOM_SUP_EMA20,1.2733084191199537,1.209642998163956,7696,-489.97,SL
2025-12-23,HIHO,ATOM_SUP_EMA20,1.3819174933540819,1.3128216186863777,6744,-465.98,SL
2025-12-23,PCLA,ATOM_SUP_EMA20,0.17100677493183117,0.1881074524250143,51829,886.31,TP
2025-12-24,DRMA,ATOM_SUP_EMA20,2.997789053128335,2.8478996004719184,3269,-489.99,SL
2025-12-24,ELOG,ATOM_SUP_EMA20,2.039719624818847,1.9377336435779047,4569,-465.97,SL
2025-12-24,AMCI,ATOM_SUP_EMA20,11.332092067383485,10.76548746401431,782,-443.08,SL
2025-12-24,ECDA,ATOM_SUP_EMA20,0.9981300854034575,0.9482235811332845,8444,-421.41,SL
2025-12-26,DTCK,ATOM_SUP_EMA20,0.4469427239948196,0.4916369963943016,21926,979.97,TP
2025-12-26,ECDA,ATOM_SUP_EMA20,1.1714457266364786,1.2885902993001266,9185,1075.97,TP
2025-12-26,PCLA,ATOM_SUP_EMA20,0.43736864594730085,0.4155002136499358,27013,-590.73,SL
2025-12-26,PAVS,ATOM_SUP_EMA20,2.1654487954422015,2.381993674986422,5188,1123.43,TP
2025-12-26,SOPA,ATOM_SUP_EMA20,1.6767991206250252,1.592959164593774,7357,-616.81,SL
2025-12-29,MASK,ATOM_SUP_EMA20,0.2785799294901269,0.3064379224391396,35178,979.99,TP
2025-12-29,SOPA,ATOM_SUP_EMA20,2.528402841808295,2.40198269971788,4255,-537.92,SL
2025-12-29,BNAI,ATOM_SUP_EMA20,2.2301644211280176,2.1186562000716167,4588,-511.6,SL
2025-12-29,CCTG,ATOM_SUP_EMA20,0.23009980432266727,0.253109784754934,42294,973.18,TP
2025-12-29,BFRGW,ATOM_SUP_EMA20,0.41444599079128036,0.3937236912517163,25782,-534.26,SL
2025-12-29,RPGL,ATOM_SUP_EMA20,0.715275367122733,0.7868029038350064,14207,1016.19,TP
2025-12-30,BFRGW,ATOM_SUP_EMA20,0.502435980470371,0.5526795785174081,19504,979.95,TP
2025-12-30,SOPA,ATOM_SUP_EMA20,3.749629832571925,3.5621483409433283,2869,-537.88,SL
2025-12-30,ULY,ATOM_SUP_EMA20,2.523601302121012,2.3974212370149615,4055,-511.66,SL
2025-12-31,INBS,ATOM_SUP_EMA20,8.066595279999522,7.663265515999545,1214,-489.64,SL
2026-01-02,CHOW,ATOM_SUP_EMA20,1.018769020710933,0.9678305696753863,9619,-489.98,SL
2026-01-02,LVRO,ATOM_SUP_EMA20,1.0964625130747765,1.0416393874210377,8499,-465.94,SL
2026-01-02,BNAI,ATOM_SUP_EMA20,3.8337444415299173,4.217118885682909,2311,885.98,TP
2026-01-05,MNTS,ATOM_SUP_EMA20,8.58876875062841,8.159330313096989,1141,-489.99,SL
2026-01-05,VRME,ATOM_SUP_EMA20,1.0792916691240728,1.0253270856678691,8635,-465.98,SL
2026-01-05,UFG,ATOM_SUP_EMA20,0.9615894005487304,1.0577483406036035,9217,886.3,TP
2026-01-05,LHSW,ATOM_SUP_EMA20,0.7987534811351746,0.8786288292486921,12183,973.12,TP
2026-01-05,TMDE,ATOM_SUP_EMA20,1.2370999730403356,1.1752449743883187,8637,-534.24,SL
2024-10-15,NIVF,ROD_C,7407.93,7037.5335,1,-370.4,SL
2024-11-01,NMHI,ROD_C,4.060739999999999,3.857702999999999,2413,-489.93,SL
2024-11-06,TMQ,ROD_C,0.780386,0.8584246000000001,12557,979.93,TP
2024-11-07,NMHI,ROD_C,8.73496,9.608456,1121,979.19,TP
2024-11-08,NMHI,ROD_C,8.522,8.0959,1149,-489.59,SL
2024-11-08,AZI,ROD_C,116.1978,110.38790999999999,80,-464.79,SL
2024-11-11,CERO,ROD_C,408.468,388.0446,23,-469.74,SL
2024-11-12,CERO,ROD_C,558.892,530.9474,17,-475.06,SL
2024-11-12,KAPA,ROD_C,1.93214,2.125354,4831,933.42,TP
2024-11-13,NMHI,ROD_C,4.4921999999999995,4.94142,2181,979.75,TP
2024-11-15,CERO,ROD_C,720.8480000000001,684.8056,13,-468.55,SL
2024-11-18,NIVF,ROD_C,6397.5,6077.625,1,-319.88,SL
2024-11-19,PRFX,ROD_C,2.815969696969697,3.097566666666667,3480,979.96,TP
2024-11-22,AMPG,ROD_C,1.155382,1.2709202,8482,980.0,TP
